order_no,order_date,customer_name,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,ship_date,cost_price,retail_price,profit_margin,order_quantity,sub_total,discount_pct,discount_amt,order_total,shipping_cost,year,month,quarter,ship_delay_days,unit_margin,gross_profit_estimate,discount_pct_decimal,discount_band
5831-1,2015-12-09,Craig Carroll,Melbourne,VIC,Consumer,Connor Betts,High,TechSavi Internet Navigator Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-12-09,6.51,30.98,24.47,24,222.0,4.0,10.26,203.98,6.5,2015,12,4,0,24.47,587.28,0.04,Low
5832-1,2015-03-20,Sibella Parks,Melbourne,VIC,Consumer,Connor Betts,Low,Alto Keyboard-In-A-Box,Office Supplies,Wrap Bag,Express Air,2015-03-21,6.4,29.1,22.7,11,1455.0,6.0,130.95,1324.05,4.0,2015,3,1,1,22.7,249.7,0.06,Medium
5832-1,2016-05-21,John Lucas,Sydney,NSW,Corporate,Tina Carlton,Not Specified,Alto Keyboard-In-A-Box,Office Supplies,Small Box,Regular Air,2016-05-22,6.4,29.1,22.7,8,1475.0,6.0,131.05,1324.05,4.0,2016,5,2,1,22.7,181.6,0.06,Medium
5832-1,2015-06-01,Nathan Mautz,Melbourne,VIC,Small Business,Connor Betts,High,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2015-06-06,3.65,5.98,2.33,11,164.05,2.0,3.76,164.75,1.49,2015,6,2,5,2.33,25.63,0.02,Low
5832-1,2013-09-02,Andrew Allen,Sydney,NSW,Corporate,Phoebe Gour,Critical,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2013-09-03,3.65,5.98,2.33,42,91.24,4.0,2.93,83.96,1.49,2013,9,3,1,2.33,97.86,0.04,Low
5833-1,2015-03-24,Astrea Jones,Sydney,NSW,Corporate,Leighton Forrest,Low,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,2015-03-26,3.75,7.08,3.33,40,248.8,0.0,2.19,261.51,2.35,2015,3,1,2,3.33,133.2,0.0,No Discount
5834-1,2015-01-20,Saphhira Shifley,Sydney,NSW,Home Office,Preston Senome,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,2015-01-21,2.5,5.68,3.18,22,273.44,2.0,5.1,263.3,3.6,2015,1,1,1,3.18,69.96,0.02,Low
5834-1,2013-09-10,Grant Thornton,Sydney,NSW,Small Business,Natasha Song,Not Specified,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,2013-09-12,8.82,20.99,12.17,27,431.8,3.0,39.23,400.05,4.81,2013,9,3,2,12.17,328.59,0.03,Low
5834-1,2013-08-17,Valerie Dominguez,Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2013-08-17,3.65,5.98,2.33,27,164.0,3.0,3.28,160.72,1.49,2013,8,3,0,2.33,62.91,0.03,Low
5835-1,2015-11-06,Emily Grady,Sydney,NSW,Corporate,Phoebe Gour,Low,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,2015-11-06,377.99,599.99,222.0,8,2029.54,1.0,230.99,2027.51,24.49,2015,11,4,0,222.0,1776.0,0.01,Low
5835-1,2015-05-18,Brian DeCherney,Sydney,NSW,Corporate,Aanya Zhang,Medium,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,2015-05-25,4.59,7.28,2.69,42,299.4,6.0,5.97,297.51,11.15,2015,5,2,7,2.69,112.98,0.06,Medium
5835-1,2013-03-26,Mick Brown,Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan Durable Poly Binders,Office Supplies,Small Box,Regular Air,2013-03-28,3.37,5.53,2.16,16,43.6,4.0,4.0,49.9,6.98,2013,3,1,2,2.16,34.56,0.04,Low
5835-2,2015-04-27,Greg Tran,Melbourne,VIC,Corporate,Connor Betts,Low,EcoTones Memo Sheets,Technology,Large Box,Regular Air,2015-04-28,2.52,4.0,1.48,48,154.78,8.0,4.09,141.76,1.3,2015,4,2,1,1.48,71.04,0.08,Medium
5837-1,2016-07-17,Kean Thornton,Sydney,NSW,Home Office,Natasha Song,High,Bagged Rubber Bands,Office Supplies,Wrap Bag,Regular Air,2016-07-18,0.24,1.26,1.02,26,417.2,7.0,4.24,400.04,0.7,2016,7,3,1,1.02,26.52,0.07,Medium
5837-1,2014-02-15,Sandra Glassco,Melbourne,VIC,Home Office,Connor Betts,Critical,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,2014-02-16,2.26,3.58,1.32,16,40.6,3.0,1.42,49.69,5.47,2014,2,1,1,1.32,21.12,0.03,Low
5838-1,2014-02-25,Grant Thornton,Sydney,NSW,Home Office,Charlie Bui,Not Specified,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,2014-02-27,2.45,3.89,1.44,10,148.4,6.0,14.95,100.99,7.01,2014,2,1,2,1.44,14.4,0.06,Medium
5838-1,2015-03-24,Brad Norvell,Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,2015-03-25,4.79,11.97,7.18,32,45.44,9.0,0.91,44.53,5.81,2015,3,1,1,7.18,229.76,0.09,Medium
5839-1,2015-05-22,Thomas Boland,Sydney,NSW,Corporate,Mihael Khan,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,2015-05-24,2.26,3.58,1.32,7,24.52,6.0,2.25,24.45,5.47,2015,5,2,2,1.32,9.24,0.06,Medium
5839-1,2016-09-13,Christina Vanderzanden,Sydney,NSW,Home Office,Tina Carlton,High,"Alto Parchment Paper, Assorted Colors",Technology,Small Pack,Regular Air,2016-09-20,4.59,7.28,2.69,30,659.0,8.0,38.34,597.06,11.15,2016,9,3,7,2.69,80.7,0.08,Medium
5841-1,2013-07-24,Karl Brown,Sydney,NSW,Consumer,Tina Carlton,Medium,Emerson LQ-870 Dot Matrix Printer,Office Supplies,Small Box,Regular Air,2013-07-26,219.61,535.64,316.03,32,113.28,5.0,7.33,114.45,14.7,2013,7,3,2,316.03,10112.96,0.05,Low
5841-1,2015-01-14,Maya Herman,Sydney,NSW,Corporate,Leighton Forrest,High,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,2015-01-15,3.84,6.3,2.46,43,187.2,8.0,13.81,185.19,0.5,2015,1,1,1,2.46,105.78,0.08,Medium
5841-1,2014-09-11,Philip Brown,Melbourne,VIC,Home Office,Yvette Biti,Critical,Artisan Durable Poly Binders,Technology,Medium Box,Regular Air,2014-09-13,3.37,5.53,2.16,8,158.84,9.0,5.95,152.37,6.98,2014,9,3,2,2.16,17.28,0.09,Medium
5841-1,2015-03-25,Erin Creighton,Sydney,NSW,Consumer,Aanya Zhang,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,2015-03-27,1.53,2.78,1.25,47,94.52,10.0,0.0,94.52,1.34,2015,3,1,2,1.25,58.75,0.1,Medium
5842-1,2015-04-17,Annie Cyprus,Melbourne,VIC,Corporate,Connor Betts,Critical,Pizazz Drawing Pencil Set,Technology,Small Box,Regular Air,2015-04-19,1.53,2.78,1.25,44,33.07,9.0,2.61,30.07,1.34,2015,4,2,2,1.25,55.0,0.09,Medium
5843-1,2015-04-04,Valerie Mitchum,Sydney,NSW,Consumer,Natasha Song,Low,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,2015-04-05,75.0,120.97,45.97,32,4596.86,10.0,413.72,4183.14,26.3,2015,4,2,1,45.97,1471.04,0.1,Medium
5843-1,2015-06-25,Denise Monton,Sydney,NSW,Corporate,Phoebe Gour,Critical,Cando S750 Color Inkjet Printer,Office Supplies,Small Pack,Regular Air,2015-06-27,75.0,120.97,45.97,35,2753.32,2.0,55.07,2698.25,26.3,2015,6,2,2,45.97,1608.95,0.02,Low
5843-1,2015-08-03,Dave Hallsten,Sydney,NSW,Corporate,Charlie Bui,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,2015-08-08,3.65,5.98,2.33,41,132.36,3.0,4.66,125.76,1.49,2015,8,3,5,2.33,95.53,0.03,Low
5844-1,2013-05-05,Christopher Schild,Sydney,NSW,Corporate,Tina Carlton,Critical,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,2013-05-06,3.32,5.18,1.86,1,599.5,5.0,0.0,599.5,2.04,2013,5,2,1,1.86,1.86,0.05,Low
5844-1,2016-02-12,Barry Dennamed,Sydney,NSW,Small Business,Nicholas Fernandes,High,Lumi Crayons,Technology,Small Box,Regular Air,2016-02-14,5.22,9.85,4.63,27,506.52,0.0,45.55,512.29,4.82,2016,2,1,2,4.63,125.01,0.0,No Discount
5844-1,2015-03-25,Ed Braxton,Melbourne,VIC,Corporate,Yvette Biti,Low,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,2015-03-27,6.39,19.98,13.59,8,944.55,5.0,28.34,916.21,4.0,2015,3,1,2,13.59,108.72,0.05,Low
5845-1,2013-07-04,Raymond Fair,Sydney,NSW,Home Office,Tina Carlton,High,Alto Memo Cubes,Office Supplies,Small Pack,Regular Air,2013-07-05,3.32,5.18,1.86,19,131.6,8.0,8.57,126.07,2.04,2013,7,3,1,1.86,35.34,0.08,Medium
5845-1,2015-05-11,Bill Stewart,Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan 474 Labels,Technology,Medium Box,Regular Air,2015-05-13,1.84,2.88,1.04,10,73.58,0.0,2.39,79.05,0.99,2015,5,2,2,1.04,10.4,0.0,No Discount
5845-1,2015-09-17,Naresj Patel,Sydney,NSW,Home Office,Leighton Forrest,Not Specified,Unpadded Memo Slips,Office Supplies,Wrap Bag,Regular Air,2015-09-17,2.59,3.98,1.39,17,7.96,9.0,0.36,7.64,2.97,2015,9,3,0,1.39,23.63,0.09,Medium
5846-1,2014-12-27,Todd Boyes,Sydney,NSW,Home Office,Natasha Song,Low,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,2014-12-29,13.88,22.38,8.5,47,959.14,10.0,9.69,945.2,15.1,2014,12,4,2,8.5,399.5,0.1,Medium
5847-1,2015-04-08,Carol Triggs,Sydney,NSW,Home Office,Charlie Bui,Not Specified,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,2015-04-09,3.37,5.53,2.16,14,49.77,0.0,4.48,45.29,6.98,2015,4,2,1,2.16,30.24,0.0,No Discount
5847-1,2015-05-11,Bill Stewart,Sydney,NSW,Home Office,Tina Carlton,Medium,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,2015-05-13,3.37,5.53,2.16,36,457.88,4.0,23.57,445.05,6.98,2015,5,2,2,2.16,77.76,0.04,Low
5847-1,2015-08-21,Michael Oakman,Melbourne,VIC,Small Business,Connor Betts,Critical,Artisan 48 Labels,Technology,Small Box,Regular Air,2015-08-01,3.84,6.3,2.46,23,153.92,2.0,14.59,141.55,0.5,2015,8,3,-20,2.46,56.58,0.02,Low
5847-1,2015-03-19,Erin Creighton,Sydney,NSW,Corporate,Aanya Zhang,Critical,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,2015-03-21,3.65,5.98,2.33,35,119.76,9.0,4.59,110.27,1.49,2015,3,1,2,2.33,81.55,0.09,Medium
5847-1,2013-02-11,Alex Russell,Melbourne,VIC,Corporate,Connor Betts,High,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,2013-02-12,3.14,4.91,1.77,14,58.64,8.0,3.41,50.67,0.5,2013,2,1,1,1.77,24.78,0.08,Medium
5847-1,2015-04-08,Becky Dak,Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan Durable Poly Binders,Office Supplies,Small Box,Regular Air,2015-04-09,3.37,5.53,2.16,37,49.77,9.0,4.48,45.29,6.98,2015,4,2,1,2.16,79.92,0.09,Medium
5847-1,2015-04-08,Carol Triggs,Sydney,NSW,Small Business,Radhya Staples,Medium,Artisan Durable Poly Binders,Office Supplies,Small Pack,Regular Air,2015-04-09,3.37,5.53,2.16,34,49.77,7.0,4.48,45.29,6.98,2015,4,2,1,2.16,73.44,0.07,Medium
5847-1,2014-10-22,Kelly Collister,Melbourne,VIC,Home Office,Yvette Biti,High,Artisan Round Ring Poly Binders,Office Supplies,Small Box,Regular Air,2014-10-23,1.82,2.84,1.02,18,43.22,4.0,0.69,43.38,5.44,2014,10,4,1,1.02,18.36,0.04,Low
5848-1,2015-04-08,Craig Molinari,Sydney,NSW,Small Business,Samantha Chairs,Low,"Wirebound Message Book, 4 per Page",Office Supplies,Small Box,Express Air,2015-04-09,3.48,5.43,1.95,23,70.59,7.0,1.41,69.18,0.95,2015,4,2,1,1.95,44.85,0.07,Medium
5849-1,2015-03-01,Anne McFarland,Sydney,NSW,Small Business,Charlie Bui,Critical,Artisan Durable Binders,Office Supplies,Small Box,Regular Air,2015-03-01,1.84,2.88,1.04,37,57.62,10.0,4.73,52.09,1.49,2015,3,1,0,1.04,38.48,0.1,Medium
5850-1,2015-04-10,Chuck Clark,Sydney,NSW,Corporate,Tina Carlton,Low,"Alto Six-Outlet Power Strip, 4 Cord Length",Furniture,Small Pack,Regular Air,2015-04-11,3.53,8.62,5.09,17,431.0,1.0,30.17,400.83,4.5,2015,4,2,1,5.09,86.53,0.01,Low
5850-1,2015-04-10,Eelia Bern,Sydney,NSW,Consumer,Samantha Chairs,Not Specified,"Alto Six-Outlet Power Strip, 4 Cord Length",Furniture,Small Pack,Regular Air,2015-04-13,3.53,8.62,5.09,27,431.0,7.0,30.17,400.83,4.5,2015,4,2,3,5.09,137.43,0.07,Medium
5851-1,2014-09-13,Christina Vanderzanden,Sydney,NSW,Home Office,Tina Carlton,High,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2014-09-17,6.39,19.98,13.59,29,699.3,3.0,51.98,629.37,4.0,2014,9,3,4,13.59,394.11,0.03,Low
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-04-12,6.39,19.98,13.59,15,699.3,3.0,69.93,629.37,4.0,2015,4,2,2,13.59,203.85,0.03,Low
5851-1,2015-04-18,Aumen Metsoner,Sydney,NSW,Consumer,Nicholas Fernandes,Medium,Artisan Hanging File Binders,Office Supplies,Small Pack,Regular Air,2015-04-19,3.65,5.98,2.33,27,165.9,3.0,1.66,164.24,1.49,2015,4,2,1,2.33,62.91,0.03,Low
5851-1,2015-04-18,Philip Brown,Melbourne,VIC,Small Business,Yvette Biti,Medium,Artisan Hanging File Binders,Technology,Jumbo Drum,Delivery Truck,2015-04-19,3.65,5.98,2.33,39,165.9,8.0,1.66,164.24,1.49,2015,4,2,1,2.33,90.87,0.08,Medium
5851-1,2015-04-28,Dianna Arnett,Melbourne,VIC,Consumer,Connor Betts,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Pack,Regular Air,2015-04-30,4.53,7.3,2.77,27,165.9,3.0,1.66,165.24,7.72,2015,4,2,2,2.77,74.79,0.03,Low
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Consumer,Aanya Zhang,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Pack,Regular Air,2015-04-12,6.39,19.98,13.59,24,699.3,10.0,69.93,629.37,4.0,2015,4,2,2,13.59,326.16,0.1,Medium
5851-1,2015-11-28,Jeremy Pistek,Sydney,NSW,Home Office,Mihael Khan,Not Specified,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,2015-12-01,3.65,5.98,2.33,45,121.02,1.0,33.15,159.19,1.49,2015,11,4,3,2.33,104.85,0.01,Low
5851-1,2015-01-14,Maya Herman,Sydney,NSW,Small Business,Leighton Forrest,Medium,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-01-15,6.39,19.98,13.59,22,699.3,7.0,63.99,629.37,4.0,2015,1,1,1,13.59,298.98,0.07,Medium
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Small Business,Aanya Zhang,Medium,Beekin 105-Key Black Keyboard,Technology,Small Box,Regular Air,2015-04-12,6.39,19.98,13.59,13,699.3,4.0,69.93,629.37,4.0,2015,4,2,2,13.59,176.67,0.04,Low
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Home Office,Aanya Zhang,High,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,2015-04-12,6.39,19.98,13.59,11,699.3,9.0,69.93,629.37,4.0,2015,4,2,2,13.59,149.49,0.09,Medium
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-04-12,6.39,19.98,13.59,30,699.3,3.0,69.93,629.37,4.0,2015,4,2,2,13.59,407.7,0.03,Low
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Corporate,Aanya Zhang,Medium,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,2015-04-12,6.39,19.98,13.59,3,699.3,1.0,69.93,629.37,4.0,2015,4,2,2,13.59,40.77,0.01,Low
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Corporate,Aanya Zhang,Medium,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,2015-04-12,6.39,19.98,13.59,50,699.3,8.0,69.93,629.37,4.0,2015,4,2,2,13.59,679.5,0.08,Medium
5851-1,2015-04-10,Tom Stivers,Sydney,NSW,Corporate,Aanya Zhang,High,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-04-12,6.39,19.98,13.59,33,699.3,5.0,69.93,629.37,4.0,2015,4,2,2,13.59,448.47,0.05,Low
5852-1,2014-01-08,Dionis Lloyd,Sydney,NSW,Small Business,Mihael Khan,Critical,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Small Box,Regular Air,2014-01-15,2.16,3.85,1.69,39,132.48,0.0,5.3,127.78,0.7,2014,1,1,7,1.69,65.91,0.0,No Discount
5852-1,2015-02-04,Brad Thomas,Sydney,NSW,Consumer,Tina Carlton,Medium,"DrawIt Colored Pencils, 48-Color Set",Furniture,Small Pack,Regular Air,2015-02-06,21.56,36.55,14.99,18,1242.7,4.0,38.28,1235.34,13.89,2015,2,1,2,14.99,269.82,0.04,Low
5852-1,2015-03-06,Trudy Brown,Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,2015-03-07,1.59,2.61,1.02,11,15.04,9.0,0.36,14.21,0.5,2015,3,1,1,1.02,11.22,0.09,Medium
5852-1,2015-04-08,Tony Molinari,Sydney,NSW,Home Office,Mihael Khan,Medium,Apex Elite Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,2015-04-09,3.42,8.34,4.92,8,150.54,7.0,1.31,147.04,2.64,2015,4,2,1,4.92,39.36,0.07,Medium
5852-1,2015-04-26,Greg Tran,Melbourne,VIC,Small Business,Yvette Biti,Not Specified,Artisan Heavy-Duty EZD  Binder With Locking Rings,Technology,Medium Box,Regular Air,2015-04-28,3.52,5.58,2.06,3,145.6,10.0,14.56,132.36,2.99,2015,4,2,2,2.06,6.18,0.1,Medium
5852-1,2013-07-23,Mitch Webber,Sydney,NSW,Small Business,Tina Carlton,High,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Small Box,Regular Air,2013-07-25,2.16,3.85,1.69,37,13.66,4.0,0.13,13.33,0.7,2013,7,3,2,1.69,62.53,0.04,Low
5854-1,2015-05-06,Michelle Lonsdale,Sydney,NSW,Home Office,Mihael Khan,Low,Beekin 105-Key Black Keyboard,Technology,Medium Box,Express Air,2015-05-08,6.39,19.98,13.59,2,649.38,1.0,59.44,600.57,4.0,2015,5,2,2,13.59,27.18,0.01,Low
5854-1,2015-04-11,Anthony Rawles,Sydney,NSW,Corporate,Mihael Khan,Not Specified,TechSavi Access Keyboard,Technology,Small Box,Regular Air,2015-04-12,10.07,15.98,5.91,20,639.2,0.0,6.39,632.81,4.0,2015,4,2,1,5.91,118.2,0.0,No Discount
5854-1,2015-06-05,Christopher Conant,Melbourne,VIC,Corporate,Yvette Biti,Medium,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,2015-06-06,5.19,12.98,7.79,14,584.08,2.0,58.48,532.78,3.14,2015,6,2,1,7.79,109.06,0.02,Low
5854-1,2015-04-10,Carl Ludwig,Sydney,NSW,Corporate,Charlie Bui,Not Specified,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,2015-04-12,10.07,15.98,5.91,30,639.2,8.0,6.39,632.81,4.0,2015,4,2,2,5.91,177.3,0.08,Medium
5854-1,2015-04-11,Berenike Kampe,Melbourne,VIC,Home Office,Connor Betts,Low,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,2015-04-11,8.31,15.98,7.67,47,639.2,10.0,6.39,632.81,6.5,2015,4,2,0,7.67,360.49,0.1,Medium
5855-1,2015-12-21,Roger Demir,Sydney,NSW,Small Business,Samantha Chairs,Low,Artisan Hanging File Binders,Technology,Small Box,Regular Air,2015-12-22,3.65,5.98,2.33,19,132.14,8.0,5.63,127.45,1.49,2015,12,4,1,2.33,44.27,0.08,Medium
5855-1,2013-08-15,Aaron Bergman,Sydney,NSW,Small Business,Natasha Song,Critical,Apex Pright Scissors,Office Supplies,Small Box,Regular Air,2013-08-16,5.19,12.98,7.79,6,229.4,3.0,2.47,227.51,3.14,2013,8,3,1,7.79,46.74,0.03,Low
5857-1,2013-10-28,Toby Knight,Melbourne,VIC,Home Office,Connor Betts,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Express Air,2013-10-29,13.88,22.38,8.5,24,390.56,6.0,0.0,398.36,15.1,2013,10,4,1,8.5,204.0,0.06,Medium
5857-1,2015-04-18,Philip Brown,Melbourne,VIC,Small Business,Yvette Biti,Medium,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,2015-04-19,4.19,10.23,6.04,2,165.9,3.0,1.66,164.24,4.68,2015,4,2,1,6.04,12.08,0.03,Low
5857-1,2014-06-25,Greg Tran,Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,2014-06-28,3.37,5.53,2.16,9,155.0,8.0,1.52,143.62,6.98,2014,6,2,3,2.16,19.44,0.08,Medium
5857-1,2015-06-02,Tracy Envelons,Melbourne,VIC,Corporate,Connor Betts,Medium,Smiths Pushpins,Office Supplies,Small Box,Regular Air,2015-06-04,0.94,1.88,0.94,7,54.76,4.0,2.18,52.56,0.79,2015,6,2,2,0.94,6.58,0.04,Low
5858-1,2015-04-18,Philip Brown,Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2015-04-19,3.65,5.98,2.33,47,165.9,5.0,1.66,164.24,1.49,2015,4,2,1,2.33,109.51,0.05,Low
5859-1,2015-04-18,Philip Brown,Melbourne,VIC,Home Office,Yvette Biti,Low,Artisan Durable Binders,Technology,Jumbo Drum,Delivery Truck,2015-04-19,1.84,2.88,1.04,42,149.31,0.0,5.97,143.34,1.49,2015,4,2,1,1.04,43.68,0.0,No Discount
5859-1,2013-10-01,Vivek Grady,Melbourne,VIC,Small Business,Connor Betts,High,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2013-10-02,3.65,5.98,2.33,30,232.0,3.0,0.0,247.3,1.49,2013,10,4,1,2.33,69.9,0.03,Low
5859-1,2015-04-18,Arthur Gainer,Melbourne,VIC,Corporate,Connor Betts,Low,Artisan Durable Poly Binders,Office Supplies,Small Pack,Regular Air,2015-04-19,3.37,5.53,2.16,17,149.31,3.0,5.97,143.34,6.98,2015,4,2,1,2.16,36.72,0.03,Low
5859-1,2014-01-07,Saphhira Shifley,Sydney,NSW,Corporate,Preston Senome,Critical,Artisan Durable Binders,Office Supplies,Small Box,Regular Air,2014-01-09,1.84,2.88,1.04,23,149.31,2.0,4.97,143.34,1.49,2014,1,1,2,1.04,23.92,0.02,Low
5859-1,2015-04-18,Philip Brown,Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,2015-04-19,3.65,5.98,2.33,37,149.31,3.0,5.97,143.84,1.49,2015,4,2,1,2.33,86.21,0.03,Low
5859-1,2015-12-28,Yary McGarr,Melbourne,VIC,Corporate,Connor Betts,High,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,2015-12-29,8.92,29.74,20.82,7,629.7,10.0,18.89,620.91,6.64,2015,12,4,1,20.82,145.74,0.1,Medium
5859-1,2015-04-18,Philip Brown,Melbourne,VIC,Corporate,Yvette Biti,Critical,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,2015-04-19,3.37,5.53,2.16,8,149.31,4.0,5.97,143.34,6.98,2015,4,2,1,2.16,17.28,0.04,Low
5859-1,2013-03-16,Christina Vanderzanden,Sydney,NSW,Consumer,Tina Carlton,High,Artisan Durable Poly Binders,Office Supplies,Small Box,Express Air,2013-03-20,3.37,5.53,2.16,50,137.24,7.0,9.68,128.64,6.98,2013,3,1,4,2.16,108.0,0.07,Medium
5861-1,2015-04-18,Philip Brown,Sydney,NSW,Consumer,Natasha Song,High,Binder Posts,Office Supplies,Small Box,Regular Air,2015-04-19,3.5,5.74,2.24,4,132.02,4.0,7.92,124.1,5.01,2015,4,2,1,2.24,8.96,0.04,Low
5861-1,2015-11-28,Dennis Bolton,Sydney,NSW,Home Office,Leighton Forrest,Medium,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Small Box,Regular Air,2015-11-30,1.76,3.38,1.62,14,156.75,10.0,10.69,141.98,0.85,2015,11,4,2,1.62,22.68,0.1,Medium
5861-1,2013-05-05,Dave Kipp,Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,2013-05-10,1.6,2.62,1.02,30,59.32,9.0,5.95,59.69,0.8,2013,5,2,5,1.02,30.6,0.09,Medium
5862-1,2017-02-01,Cindy Chapman,Sydney,NSW,Consumer,Tina Carlton,High,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,2017-02-04,3.65,5.98,2.33,24,467.28,4.0,43.07,452.01,1.49,2017,2,1,3,2.33,55.92,0.04,Low
5862-1,2014-01-24,Patrick ODonnell,Sydney,NSW,Small Business,Aanya Zhang,Low,DrawIt Colored Pencils,Technology,Jumbo Drum,Delivery Truck,2014-01-25,4.37,9.11,4.74,47,39.92,2.0,0.2,39.96,2.25,2014,1,1,1,4.74,222.78,0.02,Low
5863-1,2013-06-10,Nora Paige,Sydney,NSW,Home Office,Mihael Khan,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,2013-06-12,6.39,19.98,13.59,12,65.96,7.0,10.18,61.96,4.0,2013,6,2,2,13.59,163.08,0.07,Medium
5863-1,2015-04-19,Thais Sissman,Sydney,NSW,Corporate,Tina Carlton,Low,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Express Air,2015-04-19,6.39,19.98,13.59,20,119.88,9.0,9.59,110.29,4.0,2015,4,2,0,13.59,271.8,0.09,Medium
5863-1,2015-05-20,Alan Shonely,Sydney,NSW,Corporate,Nicholas Fernandes,Medium,300 Series Non-Flip,Furniture,Large Box,Regular Air,2015-05-21,62.4,155.99,93.59,20,4564.0,5.0,333.76,4391.25,8.08,2015,5,2,1,93.59,1871.8,0.05,Low
